company_name,company_description,relationship_to_bond,sector,industry,ISIN,bond_destination,coupon_rate,total_bond_amount,nominal_amount,quarter_created,year_created,maturity_date,bond_currency,country,status,stocks_info,bond_types,Floating rate,Foreign bonds,Green bonds,Securitization,Senior Secured,Senior Unsecured,Zero-coupon bonds
RTE Reseau de Transport d'electricite,"RTE Réseau de Transport d’Electricité is the operator of the French electrical power transmission network which it also owns, maintains and develops.",Profile,corporate,Power,FR0013060209,International bonds,1.63%,"1,000,000,000 EUR","100,000 EUR",Q2,2017,11/27/2025, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
RTE Reseau de Transport d'electricite,"RTE Réseau de Transport d’Electricité is the operator of the French electrical power transmission network which it also owns, maintains and develops.",Profile,corporate,Power,FR0013152899,International bonds,1%,"650,000,000 EUR","100,000 EUR",Q2,2017,10/19/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
RTE Reseau de Transport d'electricite,"RTE Réseau de Transport d’Electricité is the operator of the French electrical power transmission network which it also owns, maintains and develops.",Profile,corporate,Power,FR0013152907,International bonds,2%,"700,000,000 EUR","100,000 EUR",Q2,2017,4/18/2036, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Ryanair,"Ryanair Holdings plc. (Ryanair Holdings) is a holding company for Ryanair Limited (Ryanair). Ryanair operates a low-fares, scheduled-passenger airline serving short-haul, point-to-point routes between Ireland, the United Kingdom, Continental Europe, and Morocco. As of June 30, ...",Profile,corporate,Transportation,XS1077584024,International bonds,1.88%,"850,000,000 EUR","1,000 EUR",Q2,2017,6/17/2021, EUR,Ireland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Ryanair,"Ryanair Holdings plc. (Ryanair Holdings) is a holding company for Ryanair Limited (Ryanair). Ryanair operates a low-fares, scheduled-passenger airline serving short-haul, point-to-point routes between Ireland, the United Kingdom, Continental Europe, and Morocco. As of June 30, ...",Profile,corporate,Transportation,XS1199964575,International bonds,1.13%,"850,000,000 EUR","1,000 EUR",Q2,2017,3/10/2023, EUR,Ireland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Ryanair,"Ryanair Holdings plc. (Ryanair Holdings) is a holding company for Ryanair Limited (Ryanair). Ryanair operates a low-fares, scheduled-passenger airline serving short-haul, point-to-point routes between Ireland, the United Kingdom, Continental Europe, and Morocco. As of June 30, ...",Profile,corporate,Transportation,XS1565699763,International bonds,1.13%,"750,000,000 EUR","1,000 EUR",Q2,2017,8/15/2023, EUR,Ireland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
SAGESS,"Société Anonyme de Gestion de Stocks de Sécurité (SAGESS) has the role of building up, stockpiling and maintaining strategic oil reserves in order to fulfill obligations set by national and international standards.",Profile,corporate,Power,FR0010951806,International bonds,3.13%,"500,000,000 EUR","100,000 EUR",Q2,2017,10/21/2022, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAGESS,"Société Anonyme de Gestion de Stocks de Sécurité (SAGESS) has the role of building up, stockpiling and maintaining strategic oil reserves in order to fulfill obligations set by national and international standards.",Profile,corporate,Power,FR0011347608,International bonds,1.75%,"700,000,000 EUR","100,000 EUR",Q2,2017,10/22/2019, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sampo Group,Sampo Group,Borrower,corporate,Financial institutions,XS1110299036,International bonds,1.50%,"500,000,000 EUR","1,000 EUR",Q2,2017,9/16/2021, EUR,Finland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Sampo Group,Sampo Group,Borrower,corporate,Financial institutions,XS1370701549,International bonds,1.13%,"500,000,000 EUR","1,000 EUR",Q2,2017,5/24/2019, EUR,Finland,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sampo Group,Sampo Group,Borrower,corporate,Financial institutions,XS1520733301,International bonds,1%,"750,000,000 EUR","1,000 EUR",Q2,2017,9/18/2023, EUR,Finland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Sampo Group,Sampo Group,Borrower,corporate,Financial institutions,XS1622193750,International bonds,1.25%,"500,000,000 EUR","1,000 EUR",Q2,2017,5/30/2025, EUR,Finland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0011355791,International bonds,1%,"750,000,000 EUR","1,000 EUR",Q2,2017,11/14/2017, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0011560333,International bonds,1.88%,"1,000,000,000 EUR","100,000 EUR",Q2,2017,9/4/2020, EUR,France,Early redeemed,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0011625433,International bonds,2.50%,"1,000,000,000 EUR","100,000 EUR",Q2,2017,11/14/2023, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0012146777,International bonds,1.13%,"1,000,000,000 EUR","100,000 EUR",Q2,2017,3/10/2022, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0012146801,International bonds,1.75%,"1,250,000,000 EUR","100,000 EUR",Q2,2017,9/10/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,XS0456451771,International bonds,4.13%,"800,000,000 EUR","1,000 EUR",Q2,2017,10/11/2019, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0012969038,International bonds,1.50%,"750,000,000 EUR","100,000 EUR",Q2,2017,9/22/2025, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013143989,International bonds,0%,"500,000,000 EUR","100,000 EUR",Q2,2017,4/5/2019, EUR (1095D),France,Matured,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013143997,International bonds,0.63%,"600,000,000 EUR","100,000 EUR",Q2,2017,4/5/2024, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013144003,International bonds,1.13%,"700,000,000 EUR","100,000 EUR",Q2,2017,4/5/2028, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013201613,International bonds,0%,"1,000,000,000 EUR","100,000 EUR",Q2,2017,1/13/2020, EUR (1217D),France,Matured,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013201621,International bonds,0%,"850,000,000 EUR","100,000 EUR",Q2,2017,9/13/2022, EUR (2191D),France,Outstanding,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Sanofi,"Sanofi SA, formerly Sanofi-Aventis, is a global and diversified healthcare company. The Company discovers, develops and distributes therapeutic solutions focused on patients’ needs. Sanofi focuses on the field of healthcare with six growth platforms: diabetes solutions, ...",Profile,corporate,Healthсare,FR0013201639,International bonds,0.50%,"1,150,000,000 EUR","100,000 EUR",Q2,2017,1/13/2027, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A1R0U23,International bonds,2.13%,"750,000,000 EUR","1,000 EUR",Q2,2017,11/13/2019, EUR,Germany,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A13SL26,International bonds,1.13%,"1,000,000,000 EUR","1,000 EUR",Q2,2017,2/20/2023, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A13SL34,International bonds,1.75%,"1,000,000,000 EUR","1,000 EUR",Q2,2017,2/22/2027, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
SAP SE,"Sap SE (f.n.a. SAP AG) is a Germany-based holding company of the SAP Group, which is engaged in enterprise applications solutions development. The Company's core business is selling licenses for software solutions and related services to ...",Profile,corporate,Information and High Technologies,DE000A14KJF5,International bonds,1%,"600,000,000 EUR","1,000 EUR",Q2,2017,4/1/2025, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Schlumberger Finance France,Schlumberger Finance France SAS provides oilfield services.,Profile,corporate,Financial institutions,XS1363071009,International bonds,0.63%,"600,000,000 EUR","1,000 EUR",Q2,2017,2/12/2019, EUR,France,Matured,"Par amount, integral multiple",,no,no,no,no,no,no,no
